"GDP_per_capita","inequality"
0.883219003314474,-0.494618571824341
1.37782555905664,0.282944913687667
1.37428860956294,0.18795635657804
1.37732510470062,0.269496847988534
1.37669670306024,0.252635298209045
1.37393552500401,0.178512051728341
1.3747678112694,0.200916253145346
1.37728724077647,0.268394326608464
1.37389638261561,0.177511895894442
1.37498959539604,0.206765917361492
1.37332826347511,0.162414487655119
1.37528470749976,0.214918102490712
1.37564014765882,0.22433476431047
1.3747020536101,0.199362922951207
1.37435253285932,0.190240055825736
1.37465009010959,0.197829239839276
1.37357952556118,0.169086839590173
1.37408175437493,0.182431675167656
1.37426639312875,0.187293834663888
1.37457939069856,0.196246458207204
1.37429602167374,0.18876423820717
1.37561854466642,0.223739342762424
1.37670732525925,0.253428356329663
1.37463015910349,0.197447823054809
1.37472255754765,0.199773233389475
1.37494576796837,0.205604190746756
1.376413017467,0.245022580497179
1.36442454941217,0.0753915107321307
1.37553919981781,0.221468556430484
1.37535637878603,0.216735999508669
1.37394286564949,0.178781735462096
1.3741747757164,0.185013637111057
1.37468040799974,0.198542026519935
1.37306789515296,0.155224699078213
1.37617421561423,0.238690679041382
1.34847863314791,-0.026434254064217
1.37396443884776,0.179589819245156
1.37433514473743,0.189462675773296
1.37501003689392,0.207508596758887
1.37407050891744,0.182117359458044
1.3760703545047,0.235932893548297
1.37533145333127,0.215942867586494
1.37554799672112,0.222232928508193
1.37258796654049,0.14245546164732
1.37589505671431,0.231128789524594
1.37505833859275,0.208748175326128
1.37512331684592,0.210339696456137
1.34957345463531,-0.0195153053696423
1.37333036594787,0.163030402857492
1.37618504828729,0.239419932274343
1.37370462465564,0.172687018993028
1.37466847742109,0.198389333297484
1.37456759389249,0.195523266531405
1.37518271069418,0.212003992088195
1.37246477667515,0.139282281772822
1.37519445422248,0.212486606870691
1.37634828948122,0.243254271230669
1.37355877724027,0.168503393333256
1.37586330678309,0.230513721918718
1.3747712038306,0.201644975142036
1.37625399718971,0.24075501836081
1.37314241464924,0.157368736688579
1.34951300411179,-0.0199150686331101
1.37591431973249,0.231721121801894
1.37318361981649,0.158387049785701
1.37444936481682,0.192299040465908
1.37545755539133,0.219341385806468
1.37758129364124,0.276331840019829
1.37720940425893,0.266389067967299
1.37300547255244,0.153489629721977
1.37759856778094,0.276961800077235
1.37714635727513,0.264912587340349
1.37628969292255,0.242047249324819
1.37349582800874,0.166848195734701
1.37687042091548,0.257392766086422
1.3752112559566,0.212846229650895
1.37377718534587,0.174239537107333
1.37544936440467,0.219033656587177
1.36515976795299,0.0800884430198421
1.37627490448536,0.241391352277051
1.37551922981218,0.221014878329953
1.37284990127653,0.149414599321374
1.37409117197766,0.183072738030798
1.37776503060576,0.281426152588929
1.37536451380969,0.217119051775376
1.37502546756135,0.207863735460379
1.12304980740083,-0.462274715799283
1.37573711693894,0.226783663305276
1.20433108366999,-0.451313769748689
1.34833599978985,-0.0274558513788488
1.37623805250501,0.240295809125227
1.37404930435413,0.181687278476273
1.35910841966791,0.0416087236872613
1.37261462188882,0.143136908530612
1.37760242107621,0.277419746483575
1.28039863530122,-0.263478667347912
1.37768607843211,0.279295469035862
1.37462053762501,0.196974301131066
1.3679190226301,0.0977495721155417
1.37777504653111,0.281928353768862
1.14059478009473,-0.459906465066732
1.37347917919234,0.166269051518127
1.37423152640858,0.186432195792475
1.37763655044443,0.278008659118694
1.37584840258407,0.229884733334483
1.37530547587918,0.215499038544679
1.37594692536542,0.232470247511568
1.14683644600579,-0.459067734964014
1.37418646584205,0.185636066971977
1.37722131273491,0.2669190067154
1.37454593133972,0.194894095673063
1.3757513457654,0.227253086884877
1.3722256622294,0.132711585801431
1.37423182856856,0.187024847441841
1.15049982677175,-0.458571913944865
1.37321621776177,0.159392900389272
1.37613277396006,0.237600778265395
1.37445679389032,0.19292252223584
1.30409280914246,-0.187442633910317
1.17657119025201,-0.455051529453154
1.37709218002486,0.263516029826715
1.27732541565693,-0.273314931173879
1.37401281738063,0.180643612648644
1.24466537166645,-0.378317812962084
0.918337832645131,-0.489885079417641
1.37337829543505,0.163806184048532
0.959131348498133,-0.484378284861526
1.37387056970861,0.176804551333047
0.935363800732387,-0.487586960700269
1.37509576987837,0.209810081997635
1.37302770535697,0.154493058826631
1.37696502690126,0.259856987187645
1.37438735233246,0.190919810841486
1.37766574292798,0.278803173126382
1.37655341969011,0.249097326149004
1.34798359141502,-0.0295237286402724
1.26196042732715,-0.322759014464065
1.37565463071787,0.224702036924828
0.921483550837713,-0.489437610615045
1.37614129833674,0.238126852070554
1.37503585586838,0.208167867298339
1.37411931007415,0.183520204033281
1.37316378672324,0.157817140073656
1.37301039049294,0.153802984750203
1.374739032905,0.200349999327744
1.37380872287413,0.175266647124943
1.3760566664022,0.235473260001959
1.37559370458179,0.223318943514476
1.00608224852615,-0.478052429314411
1.37336023292382,0.16322072089694
1.37304869273111,0.154738577784464
1.37444672754594,0.192217624612669
1.34655317812622,-0.0388468471217119
1.00312192774961,-0.478446805609524
1.37689018214252,0.257932782178327
1.37745857073111,0.273161288838805
1.37600047492257,0.234149059260415
1.37492589302425,0.205115741407919
0.954573328162367,-0.48499549553429
1.24154107656042,-0.388342437389599
1.37361821921273,0.170003760478963
1.27743762437021,-0.273010919447811
1.37701028719997,0.261179759930397
1.3771176284924,0.263958129858199
1.14028092336119,-0.459936147261781
1.37764404351099,0.278254610275497
1.37373332465458,0.173147791120725
1.24106007446982,-0.389874488219179
1.28031391817643,-0.263778529442247
1.37667940322002,0.252090455394305
1.14706811199197,-0.459036290700618
0.981416699506942,-0.481376759830162
1.37382111910838,0.175782199548594
1.37635530856884,0.243554875017801
1.36837582897272,0.100625005312695
1.36828897219801,0.100077733442039
1.37599102493485,0.233608332467206
1.33068207823657,-0.102021660092308
1.22717405610245,-0.434489916896722
1.37661568168254,0.250626865936188
1.37256410525982,0.141925125917299
1.31642830607017,-0.147819563919177
1.15160227059196,-0.458428116703619
1.37727670277995,0.268148852991623
1.14224011214354,-0.459690464442452
1.19922771459335,-0.452007440876168
1.09968151613871,-0.465428179187028
1.37662701950563,0.250892087288947
1.37287864790319,0.150205880620874
1.36149360860867,0.0567634064929997
1.37522519812851,0.21337556835495
0.904496016881462,-0.491749756508619
1.34843753104097,-0.0267960705280994
0.918090628265907,-0.489914021395601
1.26204295413147,-0.322529342365064
1.37559075503162,0.222880123990064
1.37707418742937,0.2628041865724
1.37294164260057,0.151895864746201
1.37224904048901,0.133555953901957
1.01066296333688,-0.477423414989658
1.37742350935325,0.272195626885445
1.37384606639294,0.176086777145147
1.29214399608002,-0.225804973580816
0.914157712706666,-0.490444805632943
1.37570589213485,0.226048718808465
1.36509509550845,0.0797621879553759
1.29693039034767,-0.210438082283645
1.06148892224149,-0.470576443506146
1.37639972729466,0.244562738780742
1.37716217205314,0.265243572465908
1.37289672180897,0.150744435909825
0.886540443636561,-0.494168821013348
0.917772764458324,-0.489936780034817
1.37239303558851,0.137367340624444
1.37388377622694,0.177226135937724
1.2457836742504,-0.374716253433096
1.2800539441269,-0.264659442686043
1.37614014503703,0.237747555991837
1.00939382683521,-0.477606237683097
1.23940020187984,-0.395206320844676
1.3727902105395,0.148145778193087
1.37656429404648,0.249356279147585
0.998732400660611,-0.479039544316136
1.17636168151095,-0.455083161058939
0.938691844297268,-0.487135910374292
1.37683337557883,0.256355174881719
1.15132364867826,-0.458442571734255
1.37437801981882,0.190420642246741
1.24459221032928,-0.378571803450268
1.37497643348391,0.20645539318735
1.3759727663043,0.233244050376564
0.948419044311328,-0.485823611575181
1.26697039742815,-0.306611461493979
1.10046252478969,-0.465321083338278
1.34835553463756,-0.0270829027655594
1.28181371299071,-0.259018323064325
1.37637916614913,0.244323214688269
0.981185260938222,-0.481396332946374
1.26208390964937,-0.322397593417605
1.37583053167295,0.229356724667482
1.26086245667475,-0.326289087211126
1.34826379522569,-0.0278594436350644
1.25280685583558,-0.352154607450267
1.08058190162595,-0.467996416146439
1.36653296507989,0.0889051345182832
1.37736286784726,0.270589672668592
1.35886950347484,0.0398526875499296
1.25294928444567,-0.351655760257523
1.27278321860389,-0.287967904695904
1.37442650807256,0.191739177178404
1.27199525301431,-0.290545508213295
1.37109920860833,0.118064901055884
1.18260624512567,-0.454230060043106
1.37767485267153,0.278821680640583
1.37775593190937,0.281279693682175
1.37650917975264,0.247871127664814
0.972270409180085,-0.48259935616341
1.04947130104471,-0.472196813791602
1.34660356941618,-0.0384640268750243
1.26689119048573,-0.306916265525829
1.37294171454366,0.152197059437732
0.918009662153887,-0.489926333099901
1.35916898041048,0.041808801241881
1.37713466641058,0.264482904828176
1.34335242586791,-0.0592887408891132
1.37375254072168,0.173599575217999
1.27760592206652,-0.272533528349517
1.10227762138427,-0.46507458110015
0.965281680697522,-0.483551102694369
0.889761156034142,-0.493736588166094
1.37724037991384,0.267307470613311
1.01976699992331,-0.476205350709031
1.37684695242633,0.256728210419526
1.35932268887107,0.0429388052625785
1.29559755312423,-0.214746797647454
1.37660055311486,0.250173175058107
1.34829637583776,-0.0276560286086682
0.92128966332467,-0.489483932201822
1.19616770639975,-0.452418355048473
1.11569735967717,-0.463264462038857
1.27245955454143,-0.289041159661612
0.907323075780737,-0.49136439434686
0.956190962712563,-0.484772516222318
1.37311461231923,0.156520676692799
1.37290641615853,0.151168135206913
1.2246258949103,-0.44263436216208
1.37495662504017,0.20595893238254
1.15024248128052,-0.458605112070067
1.37474486208839,0.200412146043218
1.10028210610913,-0.465340274376472
1.25618501730822,-0.341261702775746
1.33386134963905,-0.0918455306252622
0.904341085865448,-0.491763558231696
1.36029275482865,0.0489606626776027
1.27000719023981,-0.296928140233554
1.3587303150842,0.0390459103964603
1.37379832937878,0.174904964535167
1.35547751630463,0.0183231537610795
1.16140380609761,-0.457101718848272
1.33074591637585,-0.101847233200216
1.37733210027676,0.269794353513801
1.2577147074523,-0.336430573616884
1.37644965471587,0.246338791640844
1.37526701391868,0.21452791323962
1.25659497899833,-0.339960470426705
1.20098598137376,-0.451761488542796
1.08076776625508,-0.467973452272087
1.18628245081418,-0.453745871465264
1.22304083057268,-0.447767792084653
1.17440018034713,-0.455351044885108
1.22950449290609,-0.427041578510321
